sfType,sysType,ptMin,ptMax,etaMin,etaMax,factor
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,40.0,50.0,2.1,2.4,1.0014736415152758
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,40.0,50.0,2.4,3.0,0.9990187883377075
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,40.0,50.0,2.4,3.0,1.0010675955277966
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,40.0,50.0,2.4,3.0,0.9969699811476184
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,40.0,50.0,3.0,3.5999999999999996,1.0011228322982788
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,40.0,50.0,3.0,3.5999999999999996,1.0068973872963614
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,40.0,50.0,3.0,3.5999999999999996,0.9953482773001961
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,50.0,99999.0,0.0,0.9,0.9219371676445007
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,50.0,99999.0,0.0,0.9,0.9253105108996433
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,50.0,99999.0,0.0,0.9,0.9185638243893581
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,50.0,99999.0,0.9,1.2,0.9528682231903076
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,50.0,99999.0,0.9,1.2,0.953911952612502
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,50.0,99999.0,0.9,1.2,0.9518244937681133
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,50.0,99999.0,1.2,2.1,0.9640859961509705
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,50.0,99999.0,1.2,2.1,0.9651735104081096
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,50.0,99999.0,1.2,2.1,0.9629984818938313
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,50.0,99999.0,2.1,2.4,0.9680442214012146
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,50.0,99999.0,2.1,2.4,0.9699124476478619
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,50.0,99999.0,2.1,2.4,0.9661759951545673
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,50.0,99999.0,2.4,3.0,0.9711623191833496
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,50.0,99999.0,2.4,3.0,0.973295690641457
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,50.0,99999.0,2.4,3.0,0.9690289477252422
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,50.0,99999.0,3.0,3.5999999999999996,0.9599576592445374
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,50.0,99999.0,3.0,3.5999999999999996,0.9760572411813363
NUM_IsoMu24_or_IsoTkMu24_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,50.0,99999.0,3.0,3.5999999999999996,0.9438580773077384
