sfType,sysType,ptMin,ptMax,etaMin,etaMax,factor
NUM_IsoMu27_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,50.0,99999.0,0.0,0.9,0.8600520822401718
NUM_IsoMu27_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,50.0,99999.0,0.9,1.2,0.9397753477096558
NUM_IsoMu27_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,50.0,99999.0,0.9,1.2,0.9417082770515764
NUM_IsoMu27_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,50.0,99999.0,0.9,1.2,0.9378424183677351
NUM_IsoMu27_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,50.0,99999.0,1.2,2.1,0.9831985235214233
NUM_IsoMu27_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,50.0,99999.0,1.2,2.1,0.9843642433809602
NUM_IsoMu27_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,50.0,99999.0,1.2,2.1,0.9820328036618865
NUM_IsoMu27_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,50.0,99999.0,2.1,2.4,1.0032858848571777
NUM_IsoMu27_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,50.0,99999.0,2.1,2.4,1.005034761852717
NUM_IsoMu27_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,50.0,99999.0,2.1,2.4,1.0015370078616386
NUM_IsoMu27_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,50.0,99999.0,2.4,3.0,1.0074551105499268
NUM_IsoMu27_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,50.0,99999.0,2.4,3.0,1.0104695983514598
NUM_IsoMu27_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,50.0,99999.0,2.4,3.0,1.0044406227483937
NUM_IsoMu27_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,central,50.0,99999.0,3.0,3.5999999999999996,1.032010555267334
NUM_IsoMu27_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,up,50.0,99999.0,3.0,3.5999999999999996,1.0482397065059788
NUM_IsoMu27_DEN_CutBasedIdTight_and_PFIsoTight_abseta_pt,down,50.0,99999.0,3.0,3.5999999999999996,1.0157814040286892
